doy,weekday,time,Montreal Net Radiation - CWTA (W/m2),Montreal Relative Humidity - CWTA,Montreal Temperature - CWTA (C),Montreal Wind Speed - CWTA (km/h),Real Power Demand - Downtown Main Entrance (kW)
218,2,510,-56.0,0.77,17.0,5.0,14690.524
218,2,525,-56.5,0.77,17.0,4.5,14717.721
218,2,540,-57,0.77,17,4,14847.3779999999
218,2,555,-57.0,0.77,17.0,4.5,14811.019
218,2,570,-57.0,0.77,17.0,5.0,14823.942
218,2,585,-57.0,0.77,17.0,5.5,14679.618
218,2,600,-57,0.77,17,6,15994.098
218,2,615,-30.75,0.77,17.0,6.0,16109.3209999999
218,2,630,-4.5,0.77,17.0,6.0,16789.367
218,2,645,21.75,0.77,17.0,6.0,17087.0609999999
218,2,660,48,0.77,17,6,17733.792
218,2,675,46.0,0.76,17.5,6.25,17997.933
218,2,690,44.0,0.75,18.0,6.5,18321.3289999999
218,2,705,42.0,0.74,18.5,6.75,18655.271
218,2,720,40,0.73,19,7,18998.662
218,2,735,69.75,0.73,19.0,6.75,19222.503
218,2,750,99.5,0.73,19.0,6.5,19582.422
218,2,765,129.25,0.73,19.0,6.25,19955.464
218,2,780,159,0.73,19,6,20227.737
218,2,795,188.0,0.6975,19.75,6.0,20732.256
218,2,810,217.0,0.665,20.5,6.0,20860.878
218,2,825,246.0,0.6325,21.25,6.0,21050.448
218,2,840,275,0.6,22,6,21395.522
218,2,855,296.5,0.6025,22.5,6.25,21499.317
218,2,870,318.0,0.605,23.0,6.5,21696.1839999999
218,2,885,339.5,0.6074999999999999,23.5,6.75,22031.9689999999
218,2,900,361,0.61,24,7,22158.071
218,2,915,374.0,0.61,24.0,7.0,22484.177
218,2,930,387.0,0.61,24.0,7.0,22529.557
218,2,945,400.0,0.61,24.0,7.0,22524.119
218,2,960,413,0.61,24,7,22605.433
218,2,975,416.5,0.585,24.5,7.0,22694.0979999999
218,2,990,420.0,0.56,25.0,7.0,22793.258
218,2,1005,423.5,0.535,25.5,7.0,22753.807
218,2,1020,427,0.51,26,7,22711.965
218,2,1035,445.25,0.51,26.0,7.5,22608.534
218,2,1050,463.5,0.51,26.0,8.0,22671.707
218,2,1065,481.75,0.51,26.0,8.5,22833.6939999999
218,2,1080,500,0.51,26,9,22843.751
218,2,1095,482.25,0.51,26.0,9.0,22851.855
218,2,1110,464.5,0.51,26.0,9.0,22841.271
218,2,1125,446.75,0.51,26.0,9.0,22938.8429999999
218,2,1140,429,0.51,26,9,22897.191
218,2,1155,405.0,0.5025,26.0,9.5,22743.323
218,2,1170,381.0,0.495,26.0,10.0,22782.768
218,2,1185,357.0,0.4875,26.0,10.5,22714.267
218,2,1200,333,0.48,26,11,22572.36
218,2,1215,308.5,0.4825,25.95,10.5,22534.32
218,2,1230,284.0,0.485,25.9,10.0,22416.465
218,2,1245,259.5,0.4875,25.85,9.5,22290.165
218,2,1260,235,0.49,25.8,9,21948.708
218,2,1275,218.0,0.495,25.725,9.0,21779.782
218,2,1290,201.0,0.5,25.65,9.0,21493.963
218,2,1305,184.0,0.505,25.575,9.0,21336.847
218,2,1320,167,0.51,25.5,9,20453.779
218,2,1335,149.5,0.515,25.425,9.0,20235.015
218,2,1350,132.0,0.52,25.35,9.0,20098.2409999999
218,2,1365,114.5,0.525,25.275,9.0,19982.768
218,2,1380,97,0.53,25.2,9,19794.9549999999
218,2,1395,82.75,0.535,25.1,9.0,19678.879
218,2,1410,68.5,0.54,25.0,9.0,19535.156
218,2,1425,54.25,0.545,24.9,9.0,19657.879
219,3,0,40,0.55,24.8,9,19535.1149999999
219,3,15,27.5,0.555,24.6,8.5,19412.28
219,3,30,15.0,0.56,24.4,8.0,19508.941
219,3,45,2.5,0.565,24.2,7.5,19429.5909999999
219,3,60,-10,0.57,24,7,18992.963
219,3,75,-16.25,0.59,23.75,6.75,18803.022
219,3,90,-22.5,0.61,23.5,6.5,18789.203
219,3,105,-28.75,0.63,23.25,6.25,18742.2139999999
219,3,120,-35,0.65,23,6,17779.5619999999
219,3,135,-32.75,0.66,22.875,6.0,17695.253
219,3,150,-30.5,0.6699999999999999,22.75,6.0,17416.588
219,3,165,-28.25,0.6799999999999999,22.625,6.0,17477.879
219,3,180,-26,0.69,22.5,6,16924.741
219,3,195,-26.0,0.7,22.375,6.0,17042.36
219,3,210,-26.0,0.71,22.25,6.0,16915.057
219,3,225,-26.0,0.72,22.125,6.0,16942.273
219,3,240,-26,0.73,22,6,16635.673
219,3,255,-26.0,0.73,21.75,6.0,16514.753
219,3,270,-26.0,0.73,21.5,6.0,16483.929
219,3,285,-26.0,0.73,21.25,6.0,16378.3
219,3,300,-26,0.73,21,6,16342.43
219,3,315,-25.5,0.73,21.0,6.25,16303.659
219,3,330,-25.0,0.73,21.0,6.5,16313.855
219,3,345,-24.5,0.73,21.0,6.75,16282.516
219,3,360,-24,0.73,21,7,16247.006
219,3,375,-24.0,0.7424999999999999,21.0,7.0,16313.3779999999
219,3,390,-24.0,0.755,21.0,7.0,16338.1859999999
219,3,405,-24.0,0.7675000000000001,21.0,7.0,16250.073
219,3,420,-24,0.78,21,7,16386.857
219,3,435,-24.0,0.78,21.0,7.0,16249.764
219,3,450,-24.0,0.78,21.0,7.0,16425.902
219,3,465,-24.0,0.78,21.0,7.0,16232.66
219,3,480,-24,0.78,21,7,16513.527
219,3,495,-21.75,0.78,21.0,6.75,16296.888
219,3,510,-19.5,0.78,21.0,6.5,16572.839
219,3,525,-17.25,0.78,21.0,6.25,16236.4369999999
219,3,540,-15,0.78,21,6,16497.271
219,3,555,-15.0,0.78,21.0,5.5,16323.005
219,3,570,-15.0,0.78,21.0,5.0,16616.355
219,3,585,-15.0,0.78,21.0,4.5,16270.489
219,3,600,-15,0.78,21,4,17721.728
219,3,615,11.75,0.7925,21.0,4.0,18124.303
219,3,630,38.5,0.8049999999999999,21.0,4.0,18584.339
219,3,645,65.25,0.8175,21.0,4.0,18841.415
219,3,660,92,0.83,21,4,19632.072
219,3,675,101.0,0.83,21.0,4.5,20055.504
219,3,690,110.0,0.83,21.0,5.0,20701.049
219,3,705,119.0,0.83,21.0,5.5,21079.465
219,3,720,128,0.83,21,6,21525.201
219,3,735,158.5,0.83,21.0,5.5,21659.66
219,3,750,189.0,0.83,21.0,5.0,21834.662
219,3,765,219.5,0.83,21.0,4.5,22262.78
219,3,780,250,0.83,21,4,22497.8439999999
219,3,795,279.75,0.7949999999999999,21.75,4.5,22765.697
219,3,810,309.5,0.76,22.5,5.0,23016.11
219,3,825,339.25,0.725,23.25,5.5,23004.6239999999
219,3,840,369,0.69,24,6,23252.581
219,3,855,364.25,0.6799999999999999,24.0,6.25,23301.953
219,3,870,359.5,0.6699999999999999,24.0,6.5,23492.849
219,3,885,354.75,0.66,24.0,6.75,23725.394
219,3,900,350,0.65,24,7,23690.62
219,3,915,376.5,0.64,24.25,6.75,23677.613
219,3,930,403.0,0.63,24.5,6.5,23767.283
219,3,945,429.5,0.62,24.75,6.25,23771.722
219,3,960,456,0.61,25,6,23867.032
219,3,975,473.75,0.61,25.0,5.5,23691.348
219,3,990,491.5,0.61,25.0,5.0,23588.028
219,3,1005,509.25,0.61,25.0,4.5,23615.309
219,3,1020,527,0.61,25,4,23615.591
219,3,1035,535.25,0.6025,25.25,4.5,23736.345
219,3,1050,543.5,0.595,25.5,5.0,23732.705
219,3,1065,551.75,0.5874999999999999,25.75,5.5,24144.905
219,3,1080,560,0.58,26,6,24236.543
219,3,1095,550.5,0.58,26.0,6.0,24017.497
219,3,1110,541.0,0.58,26.0,6.0,24305.873
219,3,1125,531.5,0.58,26.0,6.0,24423.356
219,3,1140,522,0.58,26,6,24202.333
219,3,1155,511.5,0.5825,26.0,6.0,24128.092
219,3,1170,501.0,0.585,26.0,6.0,24096.852
219,3,1185,490.5,0.5874999999999999,26.0,6.0,23972.4139999999
219,3,1200,480,0.59,26,6,24113.885
219,3,1215,487.5,0.59,26.0,6.0,23931.0619999999
219,3,1230,495.0,0.59,26.0,6.0,23518.671
219,3,1245,502.5,0.59,26.0,6.0,23507.157
219,3,1260,510,0.59,26,6,23463.2489999999
219,3,1275,468.75,0.595,25.9,6.0,23380.93
219,3,1290,427.5,0.6,25.8,6.0,23008.428
219,3,1305,386.25,0.605,25.700000000000003,6.0,22982.8799999999
219,3,1320,345,0.61,25.6,6,22144.478
219,3,1335,303.75,0.615,25.475,6.0,21716.641
219,3,1350,262.5,0.62,25.35,6.0,21821.347
219,3,1365,221.25,0.625,25.225,6.0,21790.5019999999
219,3,1380,180,0.63,25.1,6,21537.975
219,3,1395,160.0,0.6375,24.950000000000003,6.0,21379.358
219,3,1410,140.0,0.645,24.8,6.0,21230.946
219,3,1425,120.0,0.6525000000000001,24.65,6.0,21019.22
220,4,0,100,0.66,24.5,6,20793.628
220,4,15,66.25,0.6475,24.625,5.5,20766.273
220,4,30,32.5,0.635,24.75,5.0,20577.066
220,4,45,-1.25,0.6225,24.875,4.5,20580.569
220,4,60,-35,0.61,25,4,19861.956
220,4,75,-35.0,0.62,24.5,4.0,19781.739
220,4,90,-35.0,0.63,24.0,4.0,19600.343
220,4,105,-35.0,0.64,23.5,4.0,19459.41
220,4,120,-35,0.65,23,4,18561.544
220,4,135,-34.75,0.66,22.75,4.0,18291.067
220,4,150,-34.5,0.6699999999999999,22.5,4.0,18011.376
220,4,165,-34.25,0.6799999999999999,22.25,4.0,18082.833
220,4,180,-34,0.69,22,4,17869.337
220,4,195,-34.0,0.69,22.0,4.0,17725.006
220,4,210,-34.0,0.69,22.0,4.0,17915.803
220,4,225,-34.0,0.69,22.0,4.0,17982.38
220,4,240,-34,0.69,22,4,17630.76
220,4,255,-34.0,0.7075,22.0,4.5,17713.264
220,4,270,-34.0,0.725,22.0,5.0,17590.5349999999
220,4,285,-34.0,0.7424999999999999,22.0,5.5,17756.802
220,4,300,-34,0.76,22,6,17474.848
220,4,315,-31.25,0.77,22.0,6.0,17646.612
220,4,330,-28.5,0.78,22.0,6.0,17367.797
220,4,345,-25.75,0.79,22.0,6.0,17533.2939999999
220,4,360,-23,0.8,22,6,17305.5209999999
220,4,375,-26.0,0.8075,22.0,6.25,17523.455
220,4,390,-29.0,0.815,22.0,6.5,17440.314
220,4,405,-32.0,0.8225,22.0,6.75,17351.573
220,4,420,-35,0.83,22,7,17408.381
220,4,435,-35.0,0.8574999999999999,21.5,7.0,16951.174
220,4,450,-35.0,0.885,21.0,7.0,17016.627
220,4,465,-35.0,0.9125,20.5,7.0,17126.9369999999
220,4,480,-35,0.94,20,7,16756.841
220,4,495,-37.25,0.94,20.0,5.75,16729.678
220,4,510,-39.5,0.94,20.0,4.5,16537.727
220,4,525,-41.75,0.94,20.0,3.25,16597.877
220,4,540,-44,0.94,20,2,16411.73
220,4,555,-44.0,0.94,20.0,2.0,16629.7709999999
220,4,570,-44.0,0.94,20.0,2.0,16827.693
220,4,585,-44.0,0.94,20.0,2.0,17030.1979999999
220,4,600,-44,0.94,20,2,18167.374
220,4,615,-26.25,0.94,20.25,2.0,18407.89
220,4,630,-8.5,0.94,20.5,2.0,18925.18
220,4,645,9.25,0.94,20.75,2.0,18979.181
220,4,660,27,0.94,21,2,19409.667
220,4,675,42.5,0.94,21.0,2.0,19786.345
220,4,690,58.0,0.94,21.0,2.0,20050.779
220,4,705,73.5,0.94,21.0,2.0,20424.234
220,4,720,89,0.94,21,2,21092.031
220,4,735,108.25,0.9249999999999999,21.25,1.5,21210.729
220,4,750,127.5,0.9099999999999999,21.5,1.0,21388.911
220,4,765,146.75,0.895,21.75,0.5,21716.27
220,4,780,166,0.88,22,0,21999.166
220,4,795,183.75,0.88,22.0,0.5,22116.097
220,4,810,201.5,0.88,22.0,1.0,22127.102
220,4,825,219.25,0.88,22.0,1.5,22331.4
220,4,840,237,0.88,22,2,22624.7129999999
220,4,855,248.75,0.88,22.0,2.0,22787.689
220,4,870,260.5,0.88,22.0,2.0,22962.198
220,4,885,272.25,0.88,22.0,2.0,22990.017
220,4,900,284,0.88,22,2,23043.365
220,4,915,294.25,0.88,22.0,2.5,23092.738
220,4,930,304.5,0.88,22.0,3.0,23248.4009999999
220,4,945,314.75,0.88,22.0,3.5,23294.92
220,4,960,325,0.88,22,4,23270.32
220,4,975,329.0,0.855,22.5,3.5,23222.317
220,4,990,333.0,0.8300000000000001,23.0,3.0,23224.003
220,4,1005,337.0,0.805,23.5,2.5,23225.475
220,4,1020,341,0.78,24,2,23221.945
220,4,1035,320.0,0.78,24.0,2.0,23030.101
220,4,1050,299.0,0.78,24.0,2.0,23261.3119999999
220,4,1065,278.0,0.78,24.0,2.0,23153.394
220,4,1080,257,0.78,24,2,23062.407
220,4,1095,251.5,0.78,24.0,2.0,23146.093
220,4,1110,246.0,0.78,24.0,2.0,23225.545
220,4,1125,240.5,0.78,24.0,2.0,23140.357
220,4,1140,235,0.78,24,2,23102.006
220,4,1155,223.0,0.7475,24.25,2.0,23130.082
220,4,1170,211.0,0.7150000000000001,24.5,2.0,23016.611
220,4,1185,199.0,0.6825,24.75,2.0,22955.37
220,4,1200,187,0.65,25,2,22814.724
220,4,1215,215.75,0.6525000000000001,25.0,2.5,22666.599
220,4,1230,244.5,0.655,25.0,3.0,22902.298
220,4,1245,273.25,0.6575,25.0,3.5,22951.806
220,4,1260,302,0.66,25,4,22607.702
220,4,1275,278.0,0.6625000000000001,24.95,4.0,22337.0789999999
220,4,1290,254.0,0.665,24.9,4.0,22316.8359999999
220,4,1305,230.0,0.6675,24.85,4.0,22179.9509999999
220,4,1320,206,0.67,24.8,4,21220.247
220,4,1335,182.0,0.6725000000000001,24.75,4.5,20821.359
220,4,1350,158.0,0.675,24.700000000000003,5.0,20683.045
220,4,1365,134.0,0.6775,24.650000000000002,5.5,21048.569
220,4,1380,110,0.68,24.6,6,20852.0599999999
220,4,1395,97.25,0.685,24.5,6.0,20331.019
220,4,1410,84.5,0.69,24.4,6.0,20159.031
220,4,1425,71.75,0.695,24.3,6.0,20247.1639999999
221,5,0,59,0.7,24.2,6,20052.8999999999
221,5,15,29.75,0.72,23.9,5.0,20087.459
221,5,30,0.5,0.74,23.6,4.0,19981.255
221,5,45,-28.75,0.76,23.3,3.0,19842.567
221,5,60,-58,0.78,23,2,19450.426
221,5,75,-58.0,0.78,23.0,2.5,19338.515
221,5,90,-58.0,0.78,23.0,3.0,19199.2179999999
221,5,105,-58.0,0.78,23.0,3.5,19257.444
221,5,120,-58,0.78,23,4,18497.3059999999
221,5,135,-58.5,0.7675000000000001,23.0,3.5,18399.232
221,5,150,-59.0,0.755,23.0,3.0,17979.676
221,5,165,-59.5,0.7424999999999999,23.0,2.5,17898.02
221,5,180,-60,0.73,23,2,17354.224
221,5,195,-60.0,0.73,23.0,2.5,17354.758
221,5,210,-60.0,0.73,23.0,3.0,17283.6299999999
221,5,225,-60.0,0.73,23.0,3.5,17137.099
221,5,240,-60,0.73,23,4,16663.213
221,5,255,-60.0,0.755,22.5,4.0,16703.447
221,5,270,-60.0,0.78,22.0,4.0,16507.395
221,5,285,-60.0,0.8049999999999999,21.5,4.0,16772.665
221,5,300,-60,0.83,21,4,16681.415
221,5,315,-62.5,0.83,21.0,4.5,16951.109
221,5,330,-65.0,0.83,21.0,5.0,16939.345
221,5,345,-67.5,0.83,21.0,5.5,16839.191
221,5,360,-70,0.83,21,6,16578.389
221,5,375,-69.0,0.83,21.0,6.0,16235.579
221,5,390,-68.0,0.83,21.0,6.0,15738.066
221,5,405,-67.0,0.83,21.0,6.0,15137.2649999999
221,5,420,-66,0.83,21,6,15215.657
221,5,435,-66.0,0.8175,20.5,5.0,15089.521
221,5,450,-66.0,0.8049999999999999,20.0,4.0,15014.612
221,5,465,-66.0,0.7925,19.5,3.0,15002.233
221,5,480,-66,0.78,19,2,15073.487
221,5,495,-74.75,0.7725,18.75,2.0,15013.17
221,5,510,-83.5,0.765,18.5,2.0,14968.26
221,5,525,-92.25,0.7575000000000001,18.25,2.0,14943.142
221,5,540,-101,0.75,18,2,14803.974
221,5,555,-101.0,0.7424999999999999,17.75,2.5,14706.292
221,5,570,-101.0,0.735,17.5,3.0,14731.2069999999
221,5,585,-101.0,0.7275,17.25,3.5,14434.4759999999
221,5,600,-101,0.72,17,4,14694.469
221,5,615,-66.25,0.6875,17.0,4.0,14763.142
221,5,630,-31.5,0.655,17.0,4.0,14322.4659999999
221,5,645,3.25,0.6224999999999999,17.0,4.0,14361.541
221,5,660,38,0.59,17,4,14677.201
221,5,675,49.25,0.59,17.0,4.5,14837.161
221,5,690,60.5,0.59,17.0,5.0,14760.032
221,5,705,71.75,0.59,17.0,5.5,14760.86
221,5,720,83,0.59,17,6,15106.277
221,5,735,125.0,0.59,17.0,6.0,15082.9359999999
221,5,750,167.0,0.59,17.0,6.0,15410.627
221,5,765,209.0,0.59,17.0,6.0,15476.87
221,5,780,251,0.59,17,6,15401.96
221,5,795,292.5,0.5725,17.25,6.0,15639.9059999999
221,5,810,334.0,0.5549999999999999,17.5,6.0,15482.48
221,5,825,375.5,0.5375,17.75,6.0,15797.0559999999
221,5,840,417,0.52,18,6,15836.1829999999
221,5,855,442.0,0.52,18.0,6.0,15743.132
221,5,870,467.0,0.52,18.0,6.0,15751.735
221,5,885,492.0,0.52,18.0,6.0,16241.772
221,5,900,517,0.52,18,6,16285.228
221,5,915,539.25,0.5125,18.25,6.0,16273.6239999999
221,5,930,561.5,0.505,18.5,6.0,16421.415
221,5,945,583.75,0.4975,18.75,6.0,16693.998
221,5,960,606,0.49,19,6,16622.354
221,5,975,614.75,0.4975,19.0,6.0,16634.984
221,5,990,623.5,0.505,19.0,6.0,16554.822
221,5,1005,632.25,0.5125,19.0,6.0,16606.909
221,5,1020,641,0.52,19,6,16532.22
221,5,1035,640.0,0.5125,19.25,6.25,16537.097
221,5,1050,639.0,0.505,19.5,6.5,16631.789
221,5,1065,638.0,0.4975,19.75,6.75,16774.146
221,5,1080,637,0.49,20,7,16710.4159999999
221,5,1095,616.75,0.49,20.0,6.75,16515.727
221,5,1110,596.5,0.49,20.0,6.5,16769.387
221,5,1125,576.25,0.49,20.0,6.25,16837.908
221,5,1140,556,0.49,20,6,16996.224
221,5,1155,524.25,0.4825,20.25,5.5,16917.079
221,5,1170,492.5,0.475,20.5,5.0,16839.5439999999
221,5,1185,460.75,0.4675,20.75,4.5,16708.243
221,5,1200,429,0.46,21,4,16774.7699999999
221,5,1215,437.75,0.4625,21.0,4.0,16684.947
221,5,1230,446.5,0.46499999999999997,21.0,4.0,16798.194
221,5,1245,455.25,0.46749999999999997,21.0,4.0,16797.758
221,5,1260,464,0.47,21,4,16507.322
221,5,1275,422.75,0.4725,20.95,4.0,16438.608
221,5,1290,381.5,0.475,20.9,4.0,16461.0379999999
221,5,1305,340.25,0.4775,20.85,4.0,16466.053
221,5,1320,299,0.48,20.8,4,15987.096
221,5,1335,257.75,0.485,20.75,4.5,15819.506
221,5,1350,216.5,0.49,20.700000000000003,5.0,15792.872
221,5,1365,175.25,0.495,20.650000000000002,5.5,16040.066
221,5,1380,134,0.5,20.6,6,15712.7439999999
221,5,1395,111.0,0.505,20.5,6.0,15751.565
221,5,1410,88.0,0.51,20.4,6.0,15611.105
221,5,1425,65.0,0.515,20.3,6.0,15859.062
222,6,0,42,0.52,20.2,6,15526.784
222,6,15,11.5,0.5125,19.9,5.5,15587.196
222,6,30,-19.0,0.505,19.6,5.0,15404.421
222,6,45,-49.5,0.4975,19.3,4.5,15427.069
222,6,60,-80,0.49,19,4,15247.786
222,6,75,-80.0,0.4975,19.0,3.0,15345.112
222,6,90,-80.0,0.505,19.0,2.0,15144.5019999999
222,6,105,-80.0,0.5125,19.0,1.0,15325.088
222,6,120,-80,0.52,19,0,14966.717
222,6,135,-78.0,0.52,19.0,1.0,14811.7619999999
222,6,150,-76.0,0.52,19.0,2.0,14683.104
222,6,165,-74.0,0.52,19.0,3.0,14719.596
222,6,180,-72,0.52,19,4,14570.693
222,6,195,-72.0,0.54,18.75,4.0,14598.1479999999
222,6,210,-72.0,0.56,18.5,4.0,14435.9389999999
222,6,225,-72.0,0.58,18.25,4.0,14525.517
222,6,240,-72,0.6,18,4,14288.777
222,6,255,-72.0,0.6074999999999999,17.75,4.0,14265.561
222,6,270,-72.0,0.615,17.5,4.0,14156.847
222,6,285,-72.0,0.6225,17.25,4.0,14221.655
222,6,300,-72,0.63,17,4,14145.186
222,6,315,-71.5,0.6425000000000001,16.75,3.5,14026.705
222,6,330,-71.0,0.655,16.5,3.0,13828.845
222,6,345,-70.5,0.6675,16.25,2.5,14028.6719999999
222,6,360,-70,0.68,16,2,14174.479
222,6,375,-70.0,0.68,16.0,2.5,13877.735
222,6,390,-70.0,0.68,16.0,3.0,13964.7809999999
222,6,405,-70.0,0.68,16.0,3.5,13827.518
222,6,420,-70,0.68,16,4,14009.117
222,6,435,-70.0,0.68,16.0,4.0,13776.413
222,6,450,-70.0,0.68,16.0,4.0,13984.768
222,6,465,-70.0,0.68,16.0,4.0,13948.465
222,6,480,-70,0.68,16,4,13848.341
222,6,495,-76.0,0.6900000000000001,16.0,4.0,14100.711
222,6,510,-82.0,0.7,16.0,4.0,13870.583
222,6,525,-88.0,0.71,16.0,4.0,13947.902
222,6,540,-94,0.72,16,4,13976.942
222,6,555,-94.0,0.72,16.0,4.0,13976.337
222,6,570,-94.0,0.72,16.0,4.0,13850.014
222,6,585,-94.0,0.72,16.0,4.0,13910.151
222,6,600,-94,0.72,16,4,14200.355
222,6,615,-53.5,0.715,16.375,4.0,14338.796
222,6,630,-13.0,0.71,16.75,4.0,14339.822
222,6,645,27.5,0.705,17.125,4.0,14262.152
222,6,660,68,0.7,17.5,4,14859.477
222,6,675,88.5,0.6975,17.675,4.5,15027.386
222,6,690,109.0,0.695,17.85,5.0,15128.483
222,6,705,129.5,0.6924999999999999,18.025,5.5,15462.49
222,6,720,150,0.69,18.2,6,15369.587
222,6,735,187.25,0.6875,18.4,6.0,15426.365
222,6,750,224.5,0.685,18.6,6.0,16042.719
222,6,765,261.75,0.6825,18.8,6.0,15895.459
222,6,780,299,0.68,19,6,16050.7899999999
222,6,795,327.5,0.67,19.25,6.0,16010.383
222,6,810,356.0,0.66,19.5,6.0,16141.036
222,6,825,384.5,0.65,19.75,6.0,16389.216
222,6,840,413,0.64,20,6,16830.513
222,6,855,418.25,0.64,20.0,6.0,16832.1
222,6,870,423.5,0.64,20.0,6.0,16865.799
222,6,885,428.75,0.64,20.0,6.0,17060.376
222,6,900,434,0.64,20,6,17285.6429999999
222,6,915,455.75,0.6225,20.75,6.0,17219.467
222,6,930,477.5,0.605,21.5,6.0,17413.889
222,6,945,499.25,0.5874999999999999,22.25,6.0,17505.87
222,6,960,521,0.57,23,6,17556.4139999999
222,6,975,530.75,0.5525,22.75,6.0,17522.084
222,6,990,540.5,0.5349999999999999,22.5,6.0,17402.7899999999
222,6,1005,550.25,0.5175,22.25,6.0,17301.151
222,6,1020,560,0.5,22,6,17452.425
222,6,1035,560.0,0.5,22.0,5.5,17599.561
222,6,1050,560.0,0.5,22.0,5.0,17562.414
222,6,1065,560.0,0.5,22.0,4.5,17498.892
222,6,1080,560,0.5,22,4,17499.076
222,6,1095,553.0,0.485,22.5,4.75,17414.641
222,6,1110,546.0,0.47,23.0,5.5,17369.264
222,6,1125,539.0,0.455,23.5,6.25,17409.765
222,6,1140,532,0.44,24,7,17498.054
222,6,1155,511.25,0.44,24.0,8.5,17597.711
222,6,1170,490.5,0.44,24.0,10.0,17559.127
222,6,1185,469.75,0.44,24.0,11.5,17606.123
222,6,1200,449,0.44,24,13,17553.182
222,6,1215,463.25,0.4425,23.975,12.5,17475.326
222,6,1230,477.5,0.445,23.95,12.0,17291.976
222,6,1245,491.75,0.4475,23.924999999999997,11.5,17348.389
222,6,1260,506,0.45,23.9,11,17155.3749999999
222,6,1275,463.5,0.4525,23.849999999999998,11.0,17111.32
222,6,1290,421.0,0.455,23.799999999999997,11.0,17015.146
222,6,1305,378.5,0.4575,23.75,11.0,16917.103
222,6,1320,336,0.46,23.7,11,16660.638
222,6,1335,293.5,0.465,23.65,11.0,16585.341
222,6,1350,251.0,0.47,23.6,11.0,16527.477
222,6,1365,208.5,0.475,23.55,11.0,16619.648
222,6,1380,166,0.48,23.5,11,16372.697
222,6,1395,141.75,0.485,23.375,11.0,16466.6149999999
222,6,1410,117.5,0.49,23.25,11.0,16280.38
222,6,1425,93.25,0.495,23.125,11.0,16559.847
223,0,0,69,0.5,23,11,16362.121
223,0,15,33.75,0.5075000000000001,22.75,9.75,16536.65
223,0,30,-1.5,0.515,22.5,8.5,16310.2629999999
223,0,45,-36.75,0.5225,22.25,7.25,16474.781
223,0,60,-72,0.53,22,6,16259.464
223,0,75,-72.0,0.5475,21.75,6.0,16466.433
223,0,90,-72.0,0.565,21.5,6.0,16324.5279999999
223,0,105,-72.0,0.5825,21.25,6.0,16343.1019999999
223,0,120,-72,0.6,21,6,16086.5099999999
223,0,135,-70.5,0.6,21.0,6.0,16108.536
223,0,150,-69.0,0.6,21.0,6.0,15984.41
223,0,165,-67.5,0.6,21.0,6.0,16045.309
223,0,180,-66,0.6,21,6,15583.277
223,0,195,-66.0,0.6,21.0,6.0,15605.384
223,0,210,-66.0,0.6,21.0,6.0,15614.168
223,0,225,-66.0,0.6,21.0,6.0,15649.225
223,0,240,-66,0.6,21,6,15376.181
223,0,255,-66.0,0.61,20.75,6.0,15342.13
223,0,270,-66.0,0.62,20.5,6.0,15242.572
223,0,285,-66.0,0.63,20.25,6.0,15218.307
223,0,300,-66,0.64,20,6,15234.4319999999
223,0,315,-65.25,0.64,20.0,6.0,15242.296
223,0,330,-64.5,0.64,20.0,6.0,15148.402
223,0,345,-63.75,0.64,20.0,6.0,15073.862
223,0,360,-63,0.64,20,6,15222.412
223,0,375,-63.25,0.6625,19.5,5.5,15078.413
223,0,390,-63.5,0.685,19.0,5.0,15069.4769999999
223,0,405,-63.75,0.7075,18.5,4.5,15002.061
223,0,420,-64,0.73,18,4,15018.0219999999
223,0,435,-64.0,0.73,18.0,4.0,14976.5919999999
223,0,450,-64.0,0.73,18.0,4.0,15049.062
223,0,465,-64.0,0.73,18.0,4.0,14922.8519999999
223,0,480,-64,0.73,18,4,15008.664
223,0,495,-70.0,0.73,18.0,4.0,14772.97
223,0,510,-76.0,0.73,18.0,4.0,14925.604
223,0,525,-82.0,0.73,18.0,4.0,14777.685
223,0,540,-88,0.73,18,4,14955.963
223,0,555,-88.0,0.735,17.875,4.5,14897.353
223,0,570,-88.0,0.74,17.75,5.0,14986.592
223,0,585,-88.0,0.745,17.625,5.5,14809.0459999999
223,0,600,-88,0.75,17.5,6,16044.347
223,0,615,-53.0,0.755,17.375,6.25,16410.916
223,0,630,-18.0,0.76,17.25,6.5,16663.853
223,0,645,17.0,0.765,17.125,6.75,16888.7369999999
223,0,660,52,0.77,17,7,17431.294
223,0,675,65.75,0.76,17.25,7.5,17588.283
223,0,690,79.5,0.75,17.5,8.0,18121.099
223,0,705,93.25,0.74,17.75,8.5,18461.652
223,0,720,107,0.73,18,9,18816.242
223,0,735,148.5,0.73,18.0,8.5,19040.652
223,0,750,190.0,0.73,18.0,8.0,19237.408
223,0,765,231.5,0.73,18.0,7.5,19621.225
223,0,780,273,0.73,18,7,20215.205
223,0,795,312.25,0.705,18.625,6.75,20590.9709999999
223,0,810,351.5,0.6799999999999999,19.25,6.5,20670.9289999999
223,0,825,390.75,0.655,19.875,6.25,20918.297
223,0,840,430,0.63,20.5,6,20897.926
223,0,855,451.25,0.6174999999999999,20.8,6.0,20975.795
223,0,870,472.5,0.605,21.1,6.0,21153.368
223,0,885,493.75,0.5925,21.4,6.0,21243.826
223,0,900,515,0.58,21.7,6,21418.2199999999
